exception_id,exception_type,severity,owner,region,area_manager,age_days,status,recommended_action,campaign_id,store_id,sku,allocation_id,confirmation_id,message,created_date,sla_status,priority_score
EXC-304,missing_photo_proof,watch,Field Representative,North,Maria Rodriguez,12,open,Request field rep to re-submit photo proof within 24h.,C-2026-PEACH,S-018,PEACH-003,A-387-S-018-PEACH-003,CONF-376-S-018-PEACH-003,Confirmation CONF-376-S-018-PEACH-003 has no photo proof records.,2026-07-03,breached,275
EXC-291,missing_photo_proof,watch,Field Representative,South,Jennifer Kim,11,open,Request field rep to re-submit photo proof within 24h.,C-2026-PEACH,S-007,PEACH-006,A-222-S-007-PEACH-006,CONF-219-S-007-PEACH-006,Confirmation CONF-219-S-007-PEACH-006 has no photo proof records.,2026-07-04,breached,275
EXC-303,missing_photo_proof,watch,Field Representative,West,Marcus Lee,11,open,Request field rep to re-submit photo proof within 24h.,C-2026-PEACH,S-043,PEACH-010,A-370-S-043-PEACH-010,CONF-359-S-043-PEACH-010,Confirmation CONF-359-S-043-PEACH-010 has no photo proof records.,2026-07-04,breached,275
EXC-293,missing_photo_proof,watch,Field Representative,East,James Okoro,10,open,Request field rep to re-submit photo proof within 24h.,C-2026-PEACH,S-065,PEACH-001,A-241-S-065-PEACH-001,CONF-238-S-065-PEACH-001,Confirmation CONF-238-S-065-PEACH-001 has no photo proof records.,2026-07-05,breached,290
EXC-294,missing_photo_proof,watch,Field Representative,East,James Okoro,10,open,Request field rep to re-submit photo proof within 24h.,C-2026-PEACH,S-065,PEACH-005,A-245-S-065-PEACH-005,CONF-242-S-065-PEACH-005,Confirmation CONF-242-S-065-PEACH-005 has no photo proof records.,2026-07-05,breached,275
EXC-302,missing_photo_proof,watch,Field Representative,West,Marcus Lee,10,open,Request field rep to re-submit photo proof within 24h.,C-2026-PEACH,S-043,PEACH-008,A-368-S-043-PEACH-008,CONF-357-S-043-PEACH-008,Confirmation CONF-357-S-043-PEACH-008 has no photo proof records.,2026-07-05,breached,275
EXC-285,missing_photo_proof,watch,Field Representative,West,Emma Wilson,9,open,Request field rep to re-submit photo proof within 24h.,C-2026-PEACH,S-012,PEACH-009,A-153-S-012-PEACH-009,CONF-151-S-012-PEACH-009,Confirmation CONF-151-S-012-PEACH-009 has no photo proof records.,2026-07-06,breached,275
EXC-286,missing_photo_proof,watch,Field Representative,West,Emma Wilson,9,open,Request field rep to re-submit photo proof within 24h.,C-2026-PEACH,S-012,PEACH-012,A-156-S-012-PEACH-012,CONF-154-S-012-PEACH-012,Confirmation CONF-154-S-012-PEACH-012 has no photo proof records.,2026-07-06,breached,275
EXC-298,missing_photo_proof,watch,Field Representative,South,Maria Rodriguez,9,open,Request field rep to re-submit photo proof within 24h.,C-2026-PEACH,S-095,PEACH-011,A-299-S-095-PEACH-011,CONF-293-S-095-PEACH-011,Confirmation CONF-293-S-095-PEACH-011 has no photo proof records.,2026-07-06,breached,275
EXC-283,missing_photo_proof,watch,Field Representative,North,James Okoro,8,open,Request field rep to re-submit photo proof within 24h.,C-2026-PEACH,S-011,PEACH-004,A-064-S-011-PEACH-004,CONF-063-S-011-PEACH-004,Confirmation CONF-063-S-011-PEACH-004 has no photo proof records.,2026-07-07,breached,275
EXC-307,missing_photo_proof,watch,Field Representative,East,Emma Wilson,8,open,Request field rep to re-submit photo proof within 24h.,C-2026-PEACH,S-005,PEACH-012,A-408-S-005-PEACH-012,CONF-397-S-005-PEACH-012,Confirmation CONF-397-S-005-PEACH-012 has no photo proof records.,2026-07-07,breached,275
EXC-308,missing_photo_proof,watch,Field Representative,West,Robert Taylor,8,open,Request field rep to re-submit photo proof within 24h.,C-2026-PEACH,S-096,PEACH-002,A-410-S-096-PEACH-002,CONF-399-S-096-PEACH-002,Confirmation CONF-399-S-096-PEACH-002 has no photo proof records.,2026-07-07,breached,275
EXC-310,missing_photo_proof,watch,Field Representative,South,Sarah Chen,8,open,Request field rep to re-submit photo proof within 24h.,C-2026-PEACH,S-078,PEACH-012,A-480-S-078-PEACH-012,CONF-467-S-078-PEACH-012,Confirmation CONF-467-S-078-PEACH-012 has no photo proof records.,2026-07-07,breached,275
EXC-305,missing_photo_proof,watch,Field Representative,East,Emma Wilson,7,open,Request field rep to re-submit photo proof within 24h.,C-2026-PEACH,S-005,PEACH-007,A-403-S-005-PEACH-007,CONF-392-S-005-PEACH-007,Confirmation CONF-392-S-005-PEACH-007 has no photo proof records.,2026-07-08,breached,275
EXC-047,late_confirmation,watch,Store Manager,North,Maria Rodriguez,6,open,Dispatch field rep to complete setup; escalate to area manager.,C-2026-PEACH,S-066,PEACH-002,A-110-S-066-PEACH-002,CONF-109-S-066-PEACH-002,"Confirmation CONF-109-S-066-PEACH-002 posted on 2026-07-09, 1 days after the launch window deadline (2026-07-08).",2026-07-09,breached,275
EXC-051,late_confirmation,watch,Store Manager,West,Lisa Wong,6,open,Dispatch field rep to complete setup; escalate to area manager.,C-2026-PEACH,S-045,PEACH-012,A-192-S-045-PEACH-012,CONF-189-S-045-PEACH-012,"Confirmation CONF-189-S-045-PEACH-012 posted on 2026-07-09, 1 days after the launch window deadline (2026-07-08).",2026-07-09,breached,275
EXC-054,late_confirmation,watch,Store Manager,South,Ahmed Hassan,6,open,Dispatch field rep to complete setup; escalate to area manager.,C-2026-PEACH,S-051,PEACH-005,A-233-S-051-PEACH-005,CONF-230-S-051-PEACH-005,"Confirmation CONF-230-S-051-PEACH-005 posted on 2026-07-09, 1 days after the launch window deadline (2026-07-08).",2026-07-09,breached,275
EXC-055,late_confirmation,watch,Store Manager,South,Ahmed Hassan,6,open,Dispatch field rep to complete setup; escalate to area manager.,C-2026-PEACH,S-051,PEACH-010,A-238-S-051-PEACH-010,CONF-235-S-051-PEACH-010,"Confirmation CONF-235-S-051-PEACH-010 posted on 2026-07-09, 1 days after the launch window deadline (2026-07-08).",2026-07-09,breached,275
EXC-1601,unresolved_issue_sla_breach,watch,Operations Lead,West,Lisa Wong,6,open,Escalate to operations lead for root-cause review.,C-2026-PEACH,S-045,PEACH-012,A-192-S-045-PEACH-012,CONF-189-S-045-PEACH-012,Issue EX-076 (late_setup) is 4 days past its SLA due date (2026-07-11T17:15:00-07:00).,2026-07-09T17:15:00-07:00,breached,275
EXC-390,late_photo_proof,watch,Field Representative,North,Maria Rodriguez,6,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-066,,,CONF-109-S-066-PEACH-002,"Photo proof PH-256-V-109-S-066 submitted on 2026-07-09T09:30:00-05:00, 1 days after the launch window deadline (2026-07-08).",2026-07-09T09:30:00-05:00,breached,275
EXC-391,late_photo_proof,watch,Field Representative,North,Maria Rodriguez,6,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-066,,,CONF-109-S-066-PEACH-002,"Photo proof PH-257-V-109-S-066 submitted on 2026-07-09T16:00:00-05:00, 1 days after the launch window deadline (2026-07-08).",2026-07-09T16:00:00-05:00,breached,275
EXC-392,late_photo_proof,watch,Field Representative,North,Maria Rodriguez,6,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-066,,,CONF-109-S-066-PEACH-002,"Photo proof PH-258-V-109-S-066 submitted on 2026-07-09T09:15:00-05:00, 1 days after the launch window deadline (2026-07-08).",2026-07-09T09:15:00-05:00,breached,275
EXC-400,late_photo_proof,watch,Field Representative,West,Lisa Wong,6,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-045,,,CONF-189-S-045-PEACH-012,"Photo proof PH-438-V-189-S-045 submitted on 2026-07-09T14:45:00-07:00, 1 days after the launch window deadline (2026-07-08).",2026-07-09T14:45:00-07:00,breached,275
EXC-401,late_photo_proof,watch,Field Representative,West,Lisa Wong,6,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-045,,,CONF-189-S-045-PEACH-012,"Photo proof PH-439-V-189-S-045 submitted on 2026-07-09T16:45:00-07:00, 1 days after the launch window deadline (2026-07-08).",2026-07-09T16:45:00-07:00,breached,275
EXC-402,late_photo_proof,watch,Field Representative,West,Lisa Wong,6,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-045,,,CONF-189-S-045-PEACH-012,"Photo proof PH-440-V-189-S-045 submitted on 2026-07-09T14:30:00-07:00, 1 days after the launch window deadline (2026-07-08).",2026-07-09T14:30:00-07:00,breached,275
EXC-405,late_photo_proof,watch,Field Representative,South,Ahmed Hassan,6,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-051,,,CONF-235-S-051-PEACH-010,"Photo proof PH-550-V-235-S-051 submitted on 2026-07-09T14:00:00-05:00, 1 days after the launch window deadline (2026-07-08).",2026-07-09T14:00:00-05:00,breached,275
EXC-406,late_photo_proof,watch,Field Representative,South,Ahmed Hassan,6,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-051,,,CONF-235-S-051-PEACH-010,"Photo proof PH-551-V-235-S-051 submitted on 2026-07-09T17:00:00-05:00, 1 days after the launch window deadline (2026-07-08).",2026-07-09T17:00:00-05:00,breached,275
EXC-407,late_photo_proof,watch,Field Representative,South,Ahmed Hassan,6,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-051,,,CONF-235-S-051-PEACH-010,"Photo proof PH-552-V-235-S-051 submitted on 2026-07-09T12:15:00-05:00, 1 days after the launch window deadline (2026-07-08).",2026-07-09T12:15:00-05:00,breached,275
EXC-062,late_confirmation,watch,Store Manager,West,Sarah Chen,5,open,Dispatch field rep to complete setup; escalate to area manager.,C-2026-PEACH,S-013,PEACH-007,A-355-S-013-PEACH-007,CONF-346-S-013-PEACH-007,"Confirmation CONF-346-S-013-PEACH-007 posted on 2026-07-10, 2 days after the launch window deadline (2026-07-08).",2026-07-10,breached,275
EXC-065,late_confirmation,watch,Store Manager,East,Emma Wilson,5,open,Dispatch field rep to complete setup; escalate to area manager.,C-2026-PEACH,S-005,PEACH-010,A-406-S-005-PEACH-010,CONF-395-S-005-PEACH-010,"Confirmation CONF-395-S-005-PEACH-010 posted on 2026-07-10, 2 days after the launch window deadline (2026-07-08).",2026-07-10,breached,275
EXC-068,late_confirmation,watch,Store Manager,West,Lisa Wong,5,open,Dispatch field rep to complete setup; escalate to area manager.,C-2026-PEACH,S-068,PEACH-011,A-443-S-068-PEACH-011,CONF-431-S-068-PEACH-011,"Confirmation CONF-431-S-068-PEACH-011 posted on 2026-07-10, 2 days after the launch window deadline (2026-07-08).",2026-07-10,breached,275
EXC-418,late_photo_proof,watch,Field Representative,West,Sarah Chen,5,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-013,,,CONF-346-S-013-PEACH-007,"Photo proof PH-822-V-346-S-013 submitted on 2026-07-10T12:45:00-07:00, 2 days after the launch window deadline (2026-07-08).",2026-07-10T12:45:00-07:00,breached,275
EXC-419,late_photo_proof,watch,Field Representative,West,Sarah Chen,5,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-013,,,CONF-346-S-013-PEACH-007,"Photo proof PH-823-V-346-S-013 submitted on 2026-07-10T13:30:00-07:00, 2 days after the launch window deadline (2026-07-08).",2026-07-10T13:30:00-07:00,breached,275
EXC-420,late_photo_proof,watch,Field Representative,West,Sarah Chen,5,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-013,,,CONF-346-S-013-PEACH-007,"Photo proof PH-824-V-346-S-013 submitted on 2026-07-10T18:30:00-07:00, 2 days after the launch window deadline (2026-07-08).",2026-07-10T18:30:00-07:00,breached,275
EXC-423,late_photo_proof,watch,Field Representative,East,Emma Wilson,5,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-005,,,CONF-395-S-005-PEACH-010,"Photo proof PH-944-V-395-S-005 submitted on 2026-07-10T15:30:00-04:00, 2 days after the launch window deadline (2026-07-08).",2026-07-10T15:30:00-04:00,breached,275
EXC-429,late_photo_proof,watch,Field Representative,West,Lisa Wong,5,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-068,,,CONF-431-S-068-PEACH-011,"Photo proof PH-1025-V-431-S-068 submitted on 2026-07-10T08:45:00-07:00, 2 days after the launch window deadline (2026-07-08).",2026-07-10T08:45:00-07:00,breached,275
EXC-430,late_photo_proof,watch,Field Representative,West,Lisa Wong,5,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-068,,,CONF-431-S-068-PEACH-011,"Photo proof PH-1026-V-431-S-068 submitted on 2026-07-10T09:30:00-07:00, 2 days after the launch window deadline (2026-07-08).",2026-07-10T09:30:00-07:00,breached,275
EXC-431,late_photo_proof,watch,Field Representative,West,Lisa Wong,5,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-068,,,CONF-431-S-068-PEACH-011,"Photo proof PH-1027-V-431-S-068 submitted on 2026-07-10T14:45:00-07:00, 2 days after the launch window deadline (2026-07-08).",2026-07-10T14:45:00-07:00,breached,275
EXC-050,late_confirmation,watch,Store Manager,West,Emma Wilson,4,open,Dispatch field rep to complete setup; escalate to area manager.,C-2026-PEACH,S-012,PEACH-006,A-150-S-012-PEACH-006,CONF-148-S-012-PEACH-006,"Confirmation CONF-148-S-012-PEACH-006 posted on 2026-07-11, 3 days after the launch window deadline (2026-07-08).",2026-07-11,breached,275
EXC-057,late_confirmation,watch,Store Manager,South,Marcus Lee,4,open,Dispatch field rep to complete setup; escalate to area manager.,C-2026-PEACH,S-079,PEACH-011,A-311-S-079-PEACH-011,CONF-303-S-079-PEACH-011,"Confirmation CONF-303-S-079-PEACH-011 posted on 2026-07-11, 3 days after the launch window deadline (2026-07-08).",2026-07-11,breached,275
EXC-059,late_confirmation,watch,Store Manager,East,Ahmed Hassan,4,open,Dispatch field rep to complete setup; escalate to area manager.,C-2026-PEACH,S-084,PEACH-004,A-328-S-084-PEACH-004,CONF-320-S-084-PEACH-004,"Confirmation CONF-320-S-084-PEACH-004 posted on 2026-07-11, 3 days after the launch window deadline (2026-07-08).",2026-07-11,breached,275
EXC-064,late_confirmation,watch,Store Manager,East,Emma Wilson,4,open,Dispatch field rep to complete setup; escalate to area manager.,C-2026-PEACH,S-005,PEACH-008,A-404-S-005-PEACH-008,CONF-393-S-005-PEACH-008,"Confirmation CONF-393-S-005-PEACH-008 posted on 2026-07-11, 3 days after the launch window deadline (2026-07-08).",2026-07-11,breached,275
EXC-067,late_confirmation,watch,Store Manager,South,Jennifer Kim,4,open,Dispatch field rep to complete setup; escalate to area manager.,C-2026-PEACH,S-061,PEACH-012,A-432-S-061-PEACH-012,CONF-420-S-061-PEACH-012,"Confirmation CONF-420-S-061-PEACH-012 posted on 2026-07-11, 3 days after the launch window deadline (2026-07-08).",2026-07-11,breached,275
EXC-069,late_confirmation,watch,Store Manager,West,David Park,4,open,Dispatch field rep to complete setup; escalate to area manager.,C-2026-PEACH,S-046,PEACH-008,A-464-S-046-PEACH-008,CONF-451-S-046-PEACH-008,"Confirmation CONF-451-S-046-PEACH-008 posted on 2026-07-11, 3 days after the launch window deadline (2026-07-08).",2026-07-11,breached,275
EXC-399,late_photo_proof,watch,Field Representative,West,Emma Wilson,4,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-012,,,CONF-148-S-012-PEACH-006,"Photo proof PH-351-V-148-S-012 submitted on 2026-07-11T15:30:00-07:00, 3 days after the launch window deadline (2026-07-08).",2026-07-11T15:30:00-07:00,breached,275
EXC-412,late_photo_proof,watch,Field Representative,South,Marcus Lee,4,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-079,,,CONF-303-S-079-PEACH-011,"Photo proof PH-719-V-303-S-079 submitted on 2026-07-11T16:45:00-05:00, 3 days after the launch window deadline (2026-07-08).",2026-07-11T16:45:00-05:00,breached,275
EXC-413,late_photo_proof,watch,Field Representative,South,Marcus Lee,4,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-079,,,CONF-303-S-079-PEACH-011,"Photo proof PH-720-V-303-S-079 submitted on 2026-07-11T15:45:00-05:00, 3 days after the launch window deadline (2026-07-08).",2026-07-11T15:45:00-05:00,breached,275
EXC-426,late_photo_proof,watch,Field Representative,South,Jennifer Kim,4,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-061,,,CONF-420-S-061-PEACH-012,"Photo proof PH-998-V-420-S-061 submitted on 2026-07-11T17:15:00-05:00, 3 days after the launch window deadline (2026-07-08).",2026-07-11T17:15:00-05:00,breached,275
EXC-427,late_photo_proof,watch,Field Representative,South,Jennifer Kim,4,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-061,,,CONF-420-S-061-PEACH-012,"Photo proof PH-999-V-420-S-061 submitted on 2026-07-11T16:45:00-05:00, 3 days after the launch window deadline (2026-07-08).",2026-07-11T16:45:00-05:00,breached,275
EXC-428,late_photo_proof,watch,Field Representative,South,Jennifer Kim,4,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-061,,,CONF-420-S-061-PEACH-012,"Photo proof PH-1000-V-420-S-061 submitted on 2026-07-11T17:15:00-05:00, 3 days after the launch window deadline (2026-07-08).",2026-07-11T17:15:00-05:00,breached,275
EXC-432,late_photo_proof,watch,Field Representative,West,David Park,4,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-046,,,CONF-451-S-046-PEACH-008,"Photo proof PH-1076-V-451-S-046 submitted on 2026-07-11T12:45:00-07:00, 3 days after the launch window deadline (2026-07-08).",2026-07-11T12:45:00-07:00,breached,275
EXC-433,late_photo_proof,watch,Field Representative,West,David Park,4,open,Review photo submission process; ensure timely upload within launch window.,C-2026-PEACH,S-046,,,CONF-451-S-046-PEACH-008,"Photo proof PH-1077-V-451-S-046 submitted on 2026-07-11T16:45:00-07:00, 3 days after the launch window deadline (2026-07-08).",2026-07-11T16:45:00-07:00,breached,275
