shipment_id,allocation_id,campaign_id,sku,store_id,shipped_quantity,shipped_date,expected_arrival_date,carton_count,dc_id,carrier
SH-1021-S-026-FCL-001,A-1021-S-026-FCL-001,C-2026-FCL,FCL-001,S-026,199,2026-08-25,2026-08-28,8,DC-01,QuickShip Logistics
SH-1022-S-026-FCL-002,A-1022-S-026-FCL-002,C-2026-FCL,FCL-002,S-026,75,2026-08-25,2026-08-27,3,DC-02,FastFreight Co
SH-1023-S-026-FCL-003,A-1023-S-026-FCL-003,C-2026-FCL,FCL-003,S-026,63,2026-08-27,2026-08-30,2,DC-03,QuickShip Logistics
SH-1024-S-026-FCL-004,A-1024-S-026-FCL-004,C-2026-FCL,FCL-004,S-026,70,2026-08-26,2026-08-29,2,DC-01,FastFreight Co
SH-1025-S-026-FCL-005,A-1025-S-026-FCL-005,C-2026-FCL,FCL-005,S-026,65,2026-08-26,2026-08-30,2,DC-01,QuickShip Logistics
SH-1026-S-026-FCL-006,A-1026-S-026-FCL-006,C-2026-FCL,FCL-006,S-026,58,2026-08-26,2026-08-29,2,DC-03,Reliable Transport
SH-1027-S-026-FCL-007,A-1027-S-026-FCL-007,C-2026-FCL,FCL-007,S-026,73,2026-08-24,2026-08-27,3,DC-01,FastFreight Co
SH-1028-S-026-FCL-008,A-1028-S-026-FCL-008,C-2026-FCL,FCL-008,S-026,65,2026-08-23,2026-08-27,2,DC-03,QuickShip Logistics
SH-1029-S-026-FCL-009,A-1029-S-026-FCL-009,C-2026-FCL,FCL-009,S-026,71,2026-08-28,2026-08-30,2,DC-02,Reliable Transport
SH-1030-S-026-FCL-010,A-1030-S-026-FCL-010,C-2026-FCL,FCL-010,S-026,95,2026-08-27,2026-08-30,3,DC-02,FastFreight Co
SH-1031-S-003-FCL-001,A-1031-S-003-FCL-001,C-2026-FCL,FCL-001,S-003,183,2026-08-24,2026-08-27,7,DC-03,Reliable Transport
SH-1032-S-003-FCL-002,A-1032-S-003-FCL-002,C-2026-FCL,FCL-002,S-003,84,2026-08-25,2026-08-28,3,DC-03,QuickShip Logistics
SH-1033-S-003-FCL-003,A-1033-S-003-FCL-003,C-2026-FCL,FCL-003,S-003,46,2026-08-24,2026-08-28,1,DC-02,Reliable Transport
SH-1034-S-003-FCL-004,A-1034-S-003-FCL-004,C-2026-FCL,FCL-004,S-003,75,2026-08-25,2026-08-27,3,DC-01,QuickShip Logistics
SH-1035-S-003-FCL-005,A-1035-S-003-FCL-005,C-2026-FCL,FCL-005,S-003,88,2026-08-26,2026-08-29,3,DC-03,FastFreight Co
SH-1036-S-003-FCL-006,A-1036-S-003-FCL-006,C-2026-FCL,FCL-006,S-003,69,2026-08-24,2026-08-27,2,DC-03,Reliable Transport
SH-1037-S-003-FCL-007,A-1037-S-003-FCL-007,C-2026-FCL,FCL-007,S-003,52,2026-08-24,2026-08-28,2,DC-03,Reliable Transport
SH-1038-S-003-FCL-008,A-1038-S-003-FCL-008,C-2026-FCL,FCL-008,S-003,62,2026-08-25,2026-08-28,2,DC-01,QuickShip Logistics
SH-1039-S-003-FCL-009,A-1039-S-003-FCL-009,C-2026-FCL,FCL-009,S-003,73,2026-08-26,2026-08-28,3,DC-02,QuickShip Logistics
SH-1040-S-003-FCL-010,A-1040-S-003-FCL-010,C-2026-FCL,FCL-010,S-003,57,2026-08-23,2026-08-27,2,DC-03,QuickShip Logistics
SH-1041-S-011-FCL-001,A-1041-S-011-FCL-001,C-2026-FCL,FCL-001,S-011,200,2026-08-25,2026-08-28,8,DC-03,QuickShip Logistics
SH-1042-S-011-FCL-002,A-1042-S-011-FCL-002,C-2026-FCL,FCL-002,S-011,21,2026-08-26,2026-08-28,1,DC-03,QuickShip Logistics
SH-1043-S-011-FCL-003,A-1043-S-011-FCL-003,C-2026-FCL,FCL-003,S-011,51,2026-08-24,2026-08-27,2,DC-02,FastFreight Co
SH-1044-S-011-FCL-004,A-1044-S-011-FCL-004,C-2026-FCL,FCL-004,S-011,55,2026-08-24,2026-08-27,2,DC-03,FastFreight Co
SH-1045-S-011-FCL-005,A-1045-S-011-FCL-005,C-2026-FCL,FCL-005,S-011,37,2026-08-25,2026-08-28,1,DC-03,FastFreight Co
SH-1046-S-011-FCL-006,A-1046-S-011-FCL-006,C-2026-FCL,FCL-006,S-011,54,2026-08-26,2026-08-29,2,DC-01,FastFreight Co
SH-1047-S-011-FCL-007,A-1047-S-011-FCL-007,C-2026-FCL,FCL-007,S-011,30,2026-08-26,2026-08-28,1,DC-01,Reliable Transport
SH-1048-S-011-FCL-008,A-1048-S-011-FCL-008,C-2026-FCL,FCL-008,S-011,17,2026-08-26,2026-08-29,1,DC-02,QuickShip Logistics
SH-1049-S-011-FCL-009,A-1049-S-011-FCL-009,C-2026-FCL,FCL-009,S-011,46,2026-08-24,2026-08-27,1,DC-03,Reliable Transport
SH-1050-S-011-FCL-010,A-1050-S-011-FCL-010,C-2026-FCL,FCL-010,S-011,47,2026-08-26,2026-08-30,1,DC-03,Reliable Transport
SH-1051-S-069-FCL-001,A-1051-S-069-FCL-001,C-2026-FCL,FCL-001,S-069,205,2026-08-25,2026-08-27,8,DC-02,QuickShip Logistics
SH-1052-S-069-FCL-002,A-1052-S-069-FCL-002,C-2026-FCL,FCL-002,S-069,49,2026-08-24,2026-08-28,2,DC-03,Reliable Transport
SH-1053-S-069-FCL-003,A-1053-S-069-FCL-003,C-2026-FCL,FCL-003,S-069,47,2026-08-26,2026-08-28,1,DC-02,Reliable Transport
SH-1054-S-069-FCL-004,A-1054-S-069-FCL-004,C-2026-FCL,FCL-004,S-069,46,2026-08-25,2026-08-27,1,DC-02,Reliable Transport
SH-1055-S-069-FCL-005,A-1055-S-069-FCL-005,C-2026-FCL,FCL-005,S-069,53,2026-08-26,2026-08-29,2,DC-02,FastFreight Co
SH-1056-S-069-FCL-006,A-1056-S-069-FCL-006,C-2026-FCL,FCL-006,S-069,39,2026-08-24,2026-08-28,1,DC-02,Reliable Transport
SH-1057-S-069-FCL-007,A-1057-S-069-FCL-007,C-2026-FCL,FCL-007,S-069,52,2026-08-28,2026-08-30,2,DC-02,FastFreight Co
SH-1058-S-069-FCL-008,A-1058-S-069-FCL-008,C-2026-FCL,FCL-008,S-069,29,2026-08-25,2026-08-29,1,DC-02,QuickShip Logistics
SH-1059-S-069-FCL-009,A-1059-S-069-FCL-009,C-2026-FCL,FCL-009,S-069,39,2026-08-24,2026-08-28,1,DC-01,Reliable Transport
SH-1060-S-069-FCL-010,A-1060-S-069-FCL-010,C-2026-FCL,FCL-010,S-069,40,2026-08-25,2026-08-28,1,DC-03,QuickShip Logistics
SH-1061-S-058-FCL-001,A-1061-S-058-FCL-001,C-2026-FCL,FCL-001,S-058,199,2026-08-26,2026-08-29,8,DC-02,Reliable Transport
SH-1062-S-058-FCL-002,A-1062-S-058-FCL-002,C-2026-FCL,FCL-002,S-058,15,2026-08-27,2026-08-29,1,DC-02,Reliable Transport
SH-1063-S-058-FCL-003,A-1063-S-058-FCL-003,C-2026-FCL,FCL-003,S-058,48,2026-08-23,2026-08-27,2,DC-02,FastFreight Co
SH-1064-S-058-FCL-004,A-1064-S-058-FCL-004,C-2026-FCL,FCL-004,S-058,30,2026-08-26,2026-08-29,1,DC-01,QuickShip Logistics
SH-1065-S-058-FCL-005,A-1065-S-058-FCL-005,C-2026-FCL,FCL-005,S-058,23,2026-08-27,2026-08-30,1,DC-03,FastFreight Co
SH-1066-S-058-FCL-006,A-1066-S-058-FCL-006,C-2026-FCL,FCL-006,S-058,16,2026-08-27,2026-08-30,1,DC-03,Reliable Transport
SH-1067-S-058-FCL-007,A-1067-S-058-FCL-007,C-2026-FCL,FCL-007,S-058,37,2026-08-26,2026-08-28,1,DC-01,FastFreight Co
SH-1068-S-058-FCL-008,A-1068-S-058-FCL-008,C-2026-FCL,FCL-008,S-058,22,2026-08-27,2026-08-29,1,DC-01,Reliable Transport
SH-1069-S-058-FCL-009,A-1069-S-058-FCL-009,C-2026-FCL,FCL-009,S-058,47,2026-08-24,2026-08-28,1,DC-03,QuickShip Logistics
SH-1070-S-058-FCL-010,A-1070-S-058-FCL-010,C-2026-FCL,FCL-010,S-058,20,2026-08-24,2026-08-28,1,DC-03,QuickShip Logistics
SH-1071-S-087-FCL-001,A-1071-S-087-FCL-001,C-2026-FCL,FCL-001,S-087,207,2026-08-26,2026-08-29,8,DC-03,FastFreight Co
SH-1072-S-087-FCL-002,A-1072-S-087-FCL-002,C-2026-FCL,FCL-002,S-087,46,2026-08-26,2026-08-29,1,DC-02,QuickShip Logistics
SH-1073-S-087-FCL-003,A-1073-S-087-FCL-003,C-2026-FCL,FCL-003,S-087,85,2026-08-26,2026-08-30,3,DC-02,FastFreight Co
SH-1074-S-087-FCL-004,A-1074-S-087-FCL-004,C-2026-FCL,FCL-004,S-087,44,2026-08-26,2026-08-28,1,DC-03,QuickShip Logistics
SH-1075-S-087-FCL-005,A-1075-S-087-FCL-005,C-2026-FCL,FCL-005,S-087,51,2026-08-27,2026-08-29,2,DC-03,Reliable Transport
SH-1076-S-087-FCL-006,A-1076-S-087-FCL-006,C-2026-FCL,FCL-006,S-087,40,2026-08-26,2026-08-30,1,DC-02,Reliable Transport
SH-1077-S-087-FCL-007,A-1077-S-087-FCL-007,C-2026-FCL,FCL-007,S-087,89,2026-08-27,2026-08-29,3,DC-01,Reliable Transport
SH-1078-S-087-FCL-008,A-1078-S-087-FCL-008,C-2026-FCL,FCL-008,S-087,83,2026-08-25,2026-08-28,3,DC-02,QuickShip Logistics
SH-1079-S-087-FCL-009,A-1079-S-087-FCL-009,C-2026-FCL,FCL-009,S-087,53,2026-08-24,2026-08-27,2,DC-03,QuickShip Logistics
SH-1080-S-087-FCL-010,A-1080-S-087-FCL-010,C-2026-FCL,FCL-010,S-087,86,2026-08-24,2026-08-28,3,DC-03,FastFreight Co
SH-1081-S-086-FCL-001,A-1081-S-086-FCL-001,C-2026-FCL,FCL-001,S-086,171,2026-08-23,2026-08-27,7,DC-02,QuickShip Logistics
SH-1082-S-086-FCL-002,A-1082-S-086-FCL-002,C-2026-FCL,FCL-002,S-086,31,2026-08-28,2026-08-30,1,DC-02,Reliable Transport
SH-1083-S-086-FCL-003,A-1083-S-086-FCL-003,C-2026-FCL,FCL-003,S-086,39,2026-08-26,2026-08-28,1,DC-02,Reliable Transport
SH-1084-S-086-FCL-004,A-1084-S-086-FCL-004,C-2026-FCL,FCL-004,S-086,52,2026-08-24,2026-08-28,2,DC-01,FastFreight Co
SH-1085-S-086-FCL-005,A-1085-S-086-FCL-005,C-2026-FCL,FCL-005,S-086,46,2026-08-26,2026-08-28,1,DC-01,Reliable Transport
SH-1086-S-086-FCL-006,A-1086-S-086-FCL-006,C-2026-FCL,FCL-006,S-086,51,2026-08-27,2026-08-29,2,DC-03,QuickShip Logistics
SH-1087-S-086-FCL-007,A-1087-S-086-FCL-007,C-2026-FCL,FCL-007,S-086,25,2026-08-25,2026-08-28,1,DC-01,QuickShip Logistics
SH-1088-S-086-FCL-008,A-1088-S-086-FCL-008,C-2026-FCL,FCL-008,S-086,29,2026-08-26,2026-08-29,1,DC-02,QuickShip Logistics
SH-1089-S-086-FCL-009,A-1089-S-086-FCL-009,C-2026-FCL,FCL-009,S-086,33,2026-08-23,2026-08-27,1,DC-03,Reliable Transport
SH-1090-S-086-FCL-010,A-1090-S-086-FCL-010,C-2026-FCL,FCL-010,S-086,56,2026-08-25,2026-08-28,2,DC-03,Reliable Transport
SH-1091-S-012-FCL-001,A-1091-S-012-FCL-001,C-2026-FCL,FCL-001,S-012,188,2026-08-27,2026-08-29,7,DC-02,QuickShip Logistics
SH-1092-S-012-FCL-002,A-1092-S-012-FCL-002,C-2026-FCL,FCL-002,S-012,49,2026-08-26,2026-08-29,2,DC-02,FastFreight Co
SH-1093-S-012-FCL-003,A-1093-S-012-FCL-003,C-2026-FCL,FCL-003,S-012,55,2026-08-27,2026-08-29,2,DC-02,QuickShip Logistics
SH-1094-S-012-FCL-004,A-1094-S-012-FCL-004,C-2026-FCL,FCL-004,S-012,51,2026-08-26,2026-08-29,2,DC-02,Reliable Transport
SH-1095-S-012-FCL-005,A-1095-S-012-FCL-005,C-2026-FCL,FCL-005,S-012,21,2026-08-28,2026-08-30,1,DC-02,Reliable Transport
SH-1096-S-012-FCL-006,A-1096-S-012-FCL-006,C-2026-FCL,FCL-006,S-012,21,2026-08-27,2026-08-30,1,DC-02,FastFreight Co
SH-1097-S-012-FCL-007,A-1097-S-012-FCL-007,C-2026-FCL,FCL-007,S-012,42,2026-08-23,2026-08-27,1,DC-01,FastFreight Co
SH-1098-S-012-FCL-008,A-1098-S-012-FCL-008,C-2026-FCL,FCL-008,S-012,30,2026-08-24,2026-08-28,1,DC-01,Reliable Transport
SH-1099-S-012-FCL-009,A-1099-S-012-FCL-009,C-2026-FCL,FCL-009,S-012,26,2026-08-26,2026-08-29,1,DC-01,QuickShip Logistics
SH-1100-S-012-FCL-010,A-1100-S-012-FCL-010,C-2026-FCL,FCL-010,S-012,25,2026-08-25,2026-08-27,1,DC-03,Reliable Transport
SH-1101-S-066-FCL-001,A-1101-S-066-FCL-001,C-2026-FCL,FCL-001,S-066,187,2026-08-27,2026-08-29,7,DC-02,FastFreight Co
SH-1102-S-066-FCL-002,A-1102-S-066-FCL-002,C-2026-FCL,FCL-002,S-066,80,2026-08-23,2026-08-27,3,DC-02,Reliable Transport
SH-1103-S-066-FCL-003,A-1103-S-066-FCL-003,C-2026-FCL,FCL-003,S-066,56,2026-08-25,2026-08-27,2,DC-01,QuickShip Logistics
SH-1104-S-066-FCL-004,A-1104-S-066-FCL-004,C-2026-FCL,FCL-004,S-066,80,2026-08-26,2026-08-28,3,DC-01,QuickShip Logistics
SH-1105-S-066-FCL-005,A-1105-S-066-FCL-005,C-2026-FCL,FCL-005,S-066,98,2026-08-27,2026-08-29,4,DC-02,FastFreight Co
SH-1106-S-066-FCL-006,A-1106-S-066-FCL-006,C-2026-FCL,FCL-006,S-066,91,2026-08-28,2026-08-30,3,DC-01,Reliable Transport
SH-1107-S-066-FCL-007,A-1107-S-066-FCL-007,C-2026-FCL,FCL-007,S-066,60,2026-08-26,2026-08-28,2,DC-03,Reliable Transport
SH-1108-S-066-FCL-008,A-1108-S-066-FCL-008,C-2026-FCL,FCL-008,S-066,52,2026-08-27,2026-08-29,2,DC-01,QuickShip Logistics
SH-1109-S-066-FCL-009,A-1109-S-066-FCL-009,C-2026-FCL,FCL-009,S-066,45,2026-08-28,2026-08-30,1,DC-03,QuickShip Logistics
SH-1110-S-066-FCL-010,A-1110-S-066-FCL-010,C-2026-FCL,FCL-010,S-066,46,2026-08-26,2026-08-28,1,DC-01,QuickShip Logistics
SH-1111-S-051-FCL-001,A-1111-S-051-FCL-001,C-2026-FCL,FCL-001,S-051,193,2026-08-26,2026-08-28,8,DC-01,Reliable Transport
SH-1112-S-051-FCL-002,A-1112-S-051-FCL-002,C-2026-FCL,FCL-002,S-051,49,2026-08-24,2026-08-28,2,DC-02,Reliable Transport
SH-1113-S-051-FCL-003,A-1113-S-051-FCL-003,C-2026-FCL,FCL-003,S-051,59,2026-08-24,2026-08-27,2,DC-01,QuickShip Logistics
SH-1114-S-051-FCL-004,A-1114-S-051-FCL-004,C-2026-FCL,FCL-004,S-051,98,2026-08-23,2026-08-27,4,DC-03,FastFreight Co
SH-1115-S-051-FCL-005,A-1115-S-051-FCL-005,C-2026-FCL,FCL-005,S-051,49,2026-08-26,2026-08-30,2,DC-03,Reliable Transport
SH-1116-S-051-FCL-006,A-1116-S-051-FCL-006,C-2026-FCL,FCL-006,S-051,64,2026-08-27,2026-08-30,2,DC-02,Reliable Transport
SH-1117-S-051-FCL-007,A-1117-S-051-FCL-007,C-2026-FCL,FCL-007,S-051,55,2026-08-24,2026-08-27,2,DC-03,FastFreight Co
SH-1118-S-051-FCL-008,A-1118-S-051-FCL-008,C-2026-FCL,FCL-008,S-051,87,2026-08-25,2026-08-29,3,DC-03,Reliable Transport
SH-1119-S-051-FCL-009,A-1119-S-051-FCL-009,C-2026-FCL,FCL-009,S-051,55,2026-08-26,2026-08-29,2,DC-01,FastFreight Co
SH-1120-S-051-FCL-010,A-1120-S-051-FCL-010,C-2026-FCL,FCL-010,S-051,73,2026-08-26,2026-08-29,3,DC-03,FastFreight Co
SH-1121-S-100-FCL-001,A-1121-S-100-FCL-001,C-2026-FCL,FCL-001,S-100,212,2026-08-26,2026-08-29,8,DC-02,Reliable Transport
SH-1122-S-100-FCL-002,A-1122-S-100-FCL-002,C-2026-FCL,FCL-002,S-100,42,2026-08-28,2026-08-30,1,DC-02,FastFreight Co
SH-1123-S-100-FCL-003,A-1123-S-100-FCL-003,C-2026-FCL,FCL-003,S-100,52,2026-08-27,2026-08-30,2,DC-03,Reliable Transport
SH-1124-S-100-FCL-004,A-1124-S-100-FCL-004,C-2026-FCL,FCL-004,S-100,21,2026-08-26,2026-08-30,1,DC-02,FastFreight Co
SH-1125-S-100-FCL-005,A-1125-S-100-FCL-005,C-2026-FCL,FCL-005,S-100,31,2026-08-27,2026-08-30,1,DC-02,Reliable Transport
SH-1126-S-100-FCL-006,A-1126-S-100-FCL-006,C-2026-FCL,FCL-006,S-100,40,2026-08-25,2026-08-28,1,DC-03,QuickShip Logistics
SH-1127-S-100-FCL-007,A-1127-S-100-FCL-007,C-2026-FCL,FCL-007,S-100,17,2026-08-24,2026-08-28,1,DC-01,FastFreight Co
SH-1128-S-100-FCL-008,A-1128-S-100-FCL-008,C-2026-FCL,FCL-008,S-100,44,2026-08-24,2026-08-27,1,DC-01,FastFreight Co
SH-1129-S-100-FCL-009,A-1129-S-100-FCL-009,C-2026-FCL,FCL-009,S-100,39,2026-08-26,2026-08-30,1,DC-02,Reliable Transport
SH-1130-S-100-FCL-010,A-1130-S-100-FCL-010,C-2026-FCL,FCL-010,S-100,36,2026-08-24,2026-08-28,1,DC-01,Reliable Transport
SH-1131-S-063-FCL-001,A-1131-S-063-FCL-001,C-2026-FCL,FCL-001,S-063,191,2026-08-24,2026-08-27,7,DC-03,QuickShip Logistics
SH-1132-S-063-FCL-002,A-1132-S-063-FCL-002,C-2026-FCL,FCL-002,S-063,74,2026-08-27,2026-08-29,3,DC-03,Reliable Transport
SH-1133-S-063-FCL-003,A-1133-S-063-FCL-003,C-2026-FCL,FCL-003,S-063,64,2026-08-25,2026-08-29,2,DC-02,QuickShip Logistics
SH-1134-S-063-FCL-004,A-1134-S-063-FCL-004,C-2026-FCL,FCL-004,S-063,69,2026-08-25,2026-08-27,2,DC-01,FastFreight Co
SH-1135-S-063-FCL-005,A-1135-S-063-FCL-005,C-2026-FCL,FCL-005,S-063,75,2026-08-27,2026-08-29,3,DC-03,FastFreight Co
SH-1136-S-063-FCL-006,A-1136-S-063-FCL-006,C-2026-FCL,FCL-006,S-063,65,2026-08-24,2026-08-28,2,DC-03,Reliable Transport
SH-1137-S-063-FCL-007,A-1137-S-063-FCL-007,C-2026-FCL,FCL-007,S-063,83,2026-08-25,2026-08-29,3,DC-02,QuickShip Logistics
SH-1138-S-063-FCL-008,A-1138-S-063-FCL-008,C-2026-FCL,FCL-008,S-063,63,2026-08-28,2026-08-30,2,DC-02,Reliable Transport
SH-1139-S-063-FCL-009,A-1139-S-063-FCL-009,C-2026-FCL,FCL-009,S-063,43,2026-08-24,2026-08-28,1,DC-02,Reliable Transport
SH-1140-S-063-FCL-010,A-1140-S-063-FCL-010,C-2026-FCL,FCL-010,S-063,39,2026-08-27,2026-08-30,1,DC-03,FastFreight Co
SH-1141-S-041-FCL-001,A-1141-S-041-FCL-001,C-2026-FCL,FCL-001,S-041,196,2026-08-27,2026-08-30,8,DC-01,QuickShip Logistics
SH-1142-S-041-FCL-002,A-1142-S-041-FCL-002,C-2026-FCL,FCL-002,S-041,76,2026-08-28,2026-08-30,3,DC-03,FastFreight Co
SH-1143-S-041-FCL-003,A-1143-S-041-FCL-003,C-2026-FCL,FCL-003,S-041,75,2026-08-24,2026-08-27,3,DC-01,FastFreight Co
SH-1144-S-041-FCL-004,A-1144-S-041-FCL-004,C-2026-FCL,FCL-004,S-041,37,2026-08-26,2026-08-30,1,DC-03,FastFreight Co
SH-1145-S-041-FCL-005,A-1145-S-041-FCL-005,C-2026-FCL,FCL-005,S-041,82,2026-08-24,2026-08-27,3,DC-02,QuickShip Logistics
SH-1146-S-041-FCL-006,A-1146-S-041-FCL-006,C-2026-FCL,FCL-006,S-041,53,2026-08-24,2026-08-28,2,DC-01,Reliable Transport
SH-1147-S-041-FCL-007,A-1147-S-041-FCL-007,C-2026-FCL,FCL-007,S-041,44,2026-08-24,2026-08-28,1,DC-01,Reliable Transport
SH-1148-S-041-FCL-008,A-1148-S-041-FCL-008,C-2026-FCL,FCL-008,S-041,37,2026-08-26,2026-08-30,1,DC-01,QuickShip Logistics
SH-1149-S-041-FCL-009,A-1149-S-041-FCL-009,C-2026-FCL,FCL-009,S-041,66,2026-08-24,2026-08-27,2,DC-03,FastFreight Co
SH-1150-S-041-FCL-010,A-1150-S-041-FCL-010,C-2026-FCL,FCL-010,S-041,83,2026-08-24,2026-08-28,3,DC-03,Reliable Transport
SH-1151-S-078-FCL-001,A-1151-S-078-FCL-001,C-2026-FCL,FCL-001,S-078,177,2026-08-27,2026-08-29,7,DC-02,Reliable Transport
SH-1152-S-078-FCL-002,A-1152-S-078-FCL-002,C-2026-FCL,FCL-002,S-078,38,2026-08-27,2026-08-29,1,DC-02,Reliable Transport
SH-1153-S-078-FCL-003,A-1153-S-078-FCL-003,C-2026-FCL,FCL-003,S-078,44,2026-08-25,2026-08-29,1,DC-01,FastFreight Co
SH-1154-S-078-FCL-004,A-1154-S-078-FCL-004,C-2026-FCL,FCL-004,S-078,85,2026-08-24,2026-08-27,3,DC-01,FastFreight Co
SH-1155-S-078-FCL-005,A-1155-S-078-FCL-005,C-2026-FCL,FCL-005,S-078,49,2026-08-26,2026-08-29,2,DC-03,QuickShip Logistics
SH-1156-S-078-FCL-006,A-1156-S-078-FCL-006,C-2026-FCL,FCL-006,S-078,62,2026-08-28,2026-08-30,2,DC-03,FastFreight Co
SH-1157-S-078-FCL-007,A-1157-S-078-FCL-007,C-2026-FCL,FCL-007,S-078,75,2026-08-25,2026-08-27,3,DC-03,QuickShip Logistics
SH-1158-S-078-FCL-008,A-1158-S-078-FCL-008,C-2026-FCL,FCL-008,S-078,83,2026-08-25,2026-08-27,3,DC-01,Reliable Transport
SH-1159-S-078-FCL-009,A-1159-S-078-FCL-009,C-2026-FCL,FCL-009,S-078,75,2026-08-25,2026-08-28,3,DC-02,FastFreight Co
SH-1160-S-078-FCL-010,A-1160-S-078-FCL-010,C-2026-FCL,FCL-010,S-078,72,2026-08-25,2026-08-27,3,DC-02,Reliable Transport
SH-1161-S-082-FCL-001,A-1161-S-082-FCL-001,C-2026-FCL,FCL-001,S-082,177,2026-08-25,2026-08-28,7,DC-01,QuickShip Logistics
SH-1162-S-082-FCL-002,A-1162-S-082-FCL-002,C-2026-FCL,FCL-002,S-082,36,2026-08-25,2026-08-27,1,DC-01,Reliable Transport
SH-1163-S-082-FCL-003,A-1163-S-082-FCL-003,C-2026-FCL,FCL-003,S-082,39,2026-08-26,2026-08-30,1,DC-02,QuickShip Logistics
SH-1164-S-082-FCL-004,A-1164-S-082-FCL-004,C-2026-FCL,FCL-004,S-082,40,2026-08-25,2026-08-29,1,DC-02,FastFreight Co
SH-1165-S-082-FCL-005,A-1165-S-082-FCL-005,C-2026-FCL,FCL-005,S-082,57,2026-08-24,2026-08-27,2,DC-03,FastFreight Co
SH-1166-S-082-FCL-006,A-1166-S-082-FCL-006,C-2026-FCL,FCL-006,S-082,37,2026-08-23,2026-08-27,1,DC-03,QuickShip Logistics
SH-1167-S-082-FCL-007,A-1167-S-082-FCL-007,C-2026-FCL,FCL-007,S-082,24,2026-08-26,2026-08-29,1,DC-02,Reliable Transport
SH-1168-S-082-FCL-008,A-1168-S-082-FCL-008,C-2026-FCL,FCL-008,S-082,20,2026-08-25,2026-08-29,1,DC-01,QuickShip Logistics
SH-1169-S-082-FCL-009,A-1169-S-082-FCL-009,C-2026-FCL,FCL-009,S-082,38,2026-08-23,2026-08-27,1,DC-02,Reliable Transport
SH-1170-S-082-FCL-010,A-1170-S-082-FCL-010,C-2026-FCL,FCL-010,S-082,14,2026-08-24,2026-08-28,1,DC-01,QuickShip Logistics
SH-1171-S-090-FCL-001,A-1171-S-090-FCL-001,C-2026-FCL,FCL-001,S-090,164,2026-08-26,2026-08-30,6,DC-03,QuickShip Logistics
SH-1172-S-090-FCL-002,A-1172-S-090-FCL-002,C-2026-FCL,FCL-002,S-090,75,2026-08-27,2026-08-29,3,DC-01,QuickShip Logistics
SH-1173-S-090-FCL-003,A-1173-S-090-FCL-003,C-2026-FCL,FCL-003,S-090,53,2026-08-24,2026-08-28,2,DC-02,QuickShip Logistics
SH-1174-S-090-FCL-004,A-1174-S-090-FCL-004,C-2026-FCL,FCL-004,S-090,84,2026-08-28,2026-08-30,3,DC-02,Reliable Transport
SH-1175-S-090-FCL-005,A-1175-S-090-FCL-005,C-2026-FCL,FCL-005,S-090,85,2026-08-27,2026-08-30,3,DC-02,Reliable Transport
SH-1176-S-090-FCL-006,A-1176-S-090-FCL-006,C-2026-FCL,FCL-006,S-090,40,2026-08-28,2026-08-30,1,DC-01,FastFreight Co
SH-1177-S-090-FCL-007,A-1177-S-090-FCL-007,C-2026-FCL,FCL-007,S-090,95,2026-08-26,2026-08-28,3,DC-02,Reliable Transport
SH-1178-S-090-FCL-008,A-1178-S-090-FCL-008,C-2026-FCL,FCL-008,S-090,80,2026-08-23,2026-08-27,3,DC-02,FastFreight Co
SH-1179-S-090-FCL-009,A-1179-S-090-FCL-009,C-2026-FCL,FCL-009,S-090,60,2026-08-24,2026-08-28,2,DC-01,Reliable Transport
SH-1180-S-090-FCL-010,A-1180-S-090-FCL-010,C-2026-FCL,FCL-010,S-090,65,2026-08-24,2026-08-27,2,DC-01,FastFreight Co
SH-1181-S-008-FCL-001,A-1181-S-008-FCL-001,C-2026-FCL,FCL-001,S-008,194,2026-08-26,2026-08-28,8,DC-01,Reliable Transport
SH-1182-S-008-FCL-002,A-1182-S-008-FCL-002,C-2026-FCL,FCL-002,S-008,60,2026-08-24,2026-08-27,2,DC-03,QuickShip Logistics
SH-1183-S-008-FCL-003,A-1183-S-008-FCL-003,C-2026-FCL,FCL-003,S-008,84,2026-08-24,2026-08-27,3,DC-03,QuickShip Logistics
SH-1184-S-008-FCL-004,A-1184-S-008-FCL-004,C-2026-FCL,FCL-004,S-008,59,2026-08-24,2026-08-27,2,DC-02,QuickShip Logistics
SH-1185-S-008-FCL-005,A-1185-S-008-FCL-005,C-2026-FCL,FCL-005,S-008,62,2026-08-26,2026-08-29,2,DC-02,Reliable Transport
SH-1186-S-008-FCL-006,A-1186-S-008-FCL-006,C-2026-FCL,FCL-006,S-008,55,2026-08-23,2026-08-27,2,DC-02,QuickShip Logistics
SH-1187-S-008-FCL-007,A-1187-S-008-FCL-007,C-2026-FCL,FCL-007,S-008,59,2026-08-26,2026-08-30,2,DC-02,QuickShip Logistics
SH-1188-S-008-FCL-008,A-1188-S-008-FCL-008,C-2026-FCL,FCL-008,S-008,37,2026-08-25,2026-08-28,1,DC-01,QuickShip Logistics
SH-1189-S-008-FCL-009,A-1189-S-008-FCL-009,C-2026-FCL,FCL-009,S-008,55,2026-08-26,2026-08-28,2,DC-02,QuickShip Logistics
SH-1190-S-008-FCL-010,A-1190-S-008-FCL-010,C-2026-FCL,FCL-010,S-008,69,2026-08-25,2026-08-29,2,DC-01,FastFreight Co
